ts_code,trade_date,bid_open,bid_close,bid_high,bid_low,ask_open,ask_close,ask_high,ask_low,tick_qty
USDCNH.FXCM,20120807,6.3754,6.3689,6.3759,6.3675,6.3789,6.3733,6.3794,6.37,7728
USDCNH.FXCM,20120808,6.3689,6.3678,6.3731,6.3649,6.3733,6.3712,6.3766,6.3684,8409
USDCNH.FXCM,20120809,6.3678,6.3657,6.3691,6.3598,6.3712,6.3692,6.3726,6.3623,8684
USDCNH.FXCM,20120810,6.3657,6.3642,6.3698,6.3599,6.3692,6.3676,6.375,6.3662,6846
USDCNH.FXCM,20120813,6.3642,6.3629,6.3669,6.3524,6.3676,6.3663,6.3718,6.3636,7160
USDCNH.FXCM,20120814,6.3629,6.3628,6.365,6.3622,6.3663,6.3663,6.3688,6.3647,7308
USDCNH.FXCM,20120815,6.3628,6.3681,6.3713,6.3603,6.3663,6.3716,6.3738,6.3655,6524
USDCNH.FXCM,20120816,6.3681,6.3661,6.373,6.3599,6.3716,6.3695,6.3823,6.3669,8745
USDCNH.FXCM,20120817,6.3661,6.3646,6.3688,6.3578,6.3695,6.3682,6.3728,6.363,7691
USDCNH.FXCM,20120820,6.3646,6.3619,6.366,6.3596,6.3682,6.3653,6.3711,6.3621,7340
USDCNH.FXCM,20120821,6.3619,6.3523,6.3638,6.3514,6.3653,6.3588,6.3672,6.3563,7191
USDCNH.FXCM,20120822,6.3523,6.3544,6.359,6.3359,6.3588,6.3579,6.3659,6.3561,10954
USDCNH.FXCM,20120823,6.3544,6.3546,6.3579,6.3504,6.3579,6.358,6.3625,6.354,10275
USDCNH.FXCM,20120824,6.3546,6.359,6.3618,6.3515,6.358,6.3625,6.3696,6.3574,8308
USDCNH.FXCM,20120827,6.359,6.361,6.362,6.3514,6.3625,6.3644,6.367,6.3607,4781
USDCNH.FXCM,20120828,6.361,6.3591,6.3639,6.3573,6.3644,6.3626,6.3671,6.361,8241
USDCNH.FXCM,20120829,6.3591,6.356,6.3592,6.3534,6.3626,6.3594,6.3679,6.3561,8547
USDCNH.FXCM,20120830,6.356,6.3538,6.3588,6.3526,6.3594,6.3572,6.3621,6.3551,7405
USDCNH.FXCM,20120831,6.3538,6.3499,6.3553,6.3393,6.3572,6.3535,6.3666,6.3512,11249
USDCNH.FXCM,20120903,6.3499,6.3453,6.3541,6.3424,6.3535,6.3487,6.3603,6.347,4981
USDCNH.FXCM,20120904,6.3453,6.3471,6.3518,6.3367,6.3487,6.3506,6.3553,6.3436,7385
USDCNH.FXCM,20120905,6.3471,6.3488,6.3543,6.3379,6.3506,6.3523,6.362,6.3463,9540
USDCNH.FXCM,20120906,6.3488,6.3446,6.3496,6.344,6.3523,6.3481,6.3582,6.3467,10254
USDCNH.FXCM,20120907,6.3446,6.3393,6.3453,6.3357,6.3481,6.3427,6.3488,6.3407,9609
USDCNH.FXCM,20120910,6.3393,6.343,6.3431,6.3343,6.3427,6.3478,6.348,6.3392,7240
USDCNH.FXCM,20120911,6.343,6.3366,6.3443,6.3361,6.3478,6.34,6.3483,6.3386,9109
USDCNH.FXCM,20120912,6.3366,6.3296,6.3369,6.3269,6.34,6.3331,6.3404,6.33,10458
USDCNH.FXCM,20120913,6.3296,6.3266,6.3347,6.3208,6.3331,6.3301,6.3398,6.3301,12005
USDCNH.FXCM,20120914,6.3266,6.3197,6.3275,6.3049,6.3301,6.3232,6.3336,6.3162,14515
USDCNH.FXCM,20120917,6.3197,6.3221,6.3246,6.3139,6.3232,6.3256,6.3326,6.3199,7493
USDCNH.FXCM,20120918,6.3221,6.3278,6.3305,6.3203,6.3256,6.3334,6.337,6.3251,10157
USDCNH.FXCM,20120919,6.3278,6.3148,6.331,6.3081,6.3334,6.3182,6.3392,6.3133,9562
USDCNH.FXCM,20120920,6.3148,6.3146,6.3202,6.3056,6.3182,6.3193,6.3229,6.3094,11332
USDCNH.FXCM,20120921,6.3146,6.312,6.3152,6.3051,6.3193,6.3155,6.3203,6.3128,9942
USDCNH.FXCM,20120924,6.312,6.3149,6.3159,6.31,6.3155,6.3183,6.3189,6.3125,7050
USDCNH.FXCM,20120925,6.3149,6.3134,6.3152,6.3069,6.3183,6.3168,6.3226,6.3108,8787
USDCNH.FXCM,20120926,6.3134,6.3039,6.3135,6.301,6.3168,6.3074,6.3176,6.3048,8678
USDCNH.FXCM,20120927,6.3039,6.3073,6.3165,6.3031,6.3074,6.3137,6.3214,6.3071,11210
USDCNH.FXCM,20120928,6.3073,6.3042,6.3099,6.2987,6.3137,6.3082,6.3174,6.3012,9661
USDCNH.FXCM,20121001,6.3042,6.3015,6.3052,6.291,6.3082,6.3054,6.3082,6.3029,8318
USDCNH.FXCM,20121002,6.3015,6.301,6.3029,6.2998,6.3054,6.3044,6.3063,6.3023,6288
USDCNH.FXCM,20121003,6.301,6.3058,6.3066,6.2987,6.3044,6.3093,6.3096,6.3024,7929
USDCNH.FXCM,20121004,6.3058,6.3005,6.306,6.2988,6.3093,6.304,6.3101,6.303,8747
USDCNH.FXCM,20121005,6.3005,6.2919,6.3014,6.2899,6.304,6.2954,6.3068,6.2944,7544
USDCNH.FXCM,20121008,6.2919,6.2915,6.3008,6.2894,6.2954,6.2984,6.3101,6.2921,6087
USDCNH.FXCM,20121009,6.2915,6.2899,6.2931,6.287,6.2984,6.2941,6.2986,6.2896,9180
USDCNH.FXCM,20121010,6.2899,6.2889,6.2935,6.2836,6.2941,6.2924,6.3013,6.2885,8002
USDCNH.FXCM,20121011,6.2889,6.2797,6.2902,6.2747,6.2924,6.2831,6.2945,6.2786,4505
USDCNH.FXCM,20121012,6.2797,6.2713,6.28,6.2688,6.2831,6.2748,6.2834,6.2713,7092
USDCNH.FXCM,20121015,6.2713,6.265,6.2745,6.2566,6.2748,6.2685,6.2776,6.2665,6646
USDCNH.FXCM,20121016,6.265,6.2603,6.2715,6.2599,6.2685,6.2637,6.2739,6.2627,8662
USDCNH.FXCM,20121017,6.2603,6.2507,6.2605,6.2469,6.2637,6.2541,6.2644,6.2525,8430
USDCNH.FXCM,20121018,6.2507,6.2546,6.2605,6.2419,6.2541,6.258,6.2632,6.2494,7662
USDCNH.FXCM,20121019,6.2546,6.2552,6.2595,6.2504,6.258,6.2586,6.2647,6.255,8176
USDCNH.FXCM,20121022,6.2552,6.2503,6.2615,6.2484,6.2586,6.2542,6.273,6.2519,7073
USDCNH.FXCM,20121023,6.2503,6.2527,6.2543,6.2473,6.2542,6.257,6.2574,6.25,7890
USDCNH.FXCM,20121024,6.2527,6.2419,6.2551,6.2405,6.257,6.2464,6.2697,6.2441,8835
USDCNH.FXCM,20121025,6.2419,6.2357,6.2442,6.2316,6.2464,6.2392,6.2497,6.2342,7771
USDCNH.FXCM,20121026,6.2357,6.2419,6.2455,6.2233,6.2392,6.2453,6.2533,6.2314,10563
USDCNH.FXCM,20121029,6.2419,6.2436,6.2474,6.238,6.2453,6.2479,6.2533,6.2405,5515
USDCNH.FXCM,20121030,6.2436,6.2414,6.2454,6.2396,6.2479,6.2449,6.2494,6.2431,3114
USDCNH.FXCM,20121031,6.2414,6.2422,6.2457,6.2382,6.2449,6.2476,6.2491,6.2417,6377
USDCNH.FXCM,20121101,6.2422,6.2402,6.2444,6.2398,6.2476,6.2437,6.248,6.2428,6341
USDCNH.FXCM,20121102,6.2402,6.2405,6.2448,6.2379,6.2437,6.244,6.2472,6.2404,7642
USDCNH.FXCM,20121105,6.2405,6.2408,6.2449,6.239,6.244,6.2443,6.2554,6.2415,7199
USDCNH.FXCM,20121106,6.2408,6.2366,6.2412,6.2362,6.2443,6.24,6.2446,6.239,6558
USDCNH.FXCM,20121107,6.2366,6.2347,6.2369,6.2335,6.24,6.2382,6.2403,6.2362,3441
USDCNH.FXCM,20121108,6.2347,6.2335,6.2379,6.2327,6.2382,6.2369,6.2403,6.2352,9406
USDCNH.FXCM,20121109,6.2335,6.2334,6.2356,6.2242,6.2369,6.2369,6.2392,6.2279,9179
USDCNH.FXCM,20121112,6.2334,6.2205,6.2335,6.219,6.2369,6.2239,6.2381,6.2231,5843
USDCNH.FXCM,20121113,6.2205,6.2166,6.2221,6.2141,6.2239,6.2201,6.2256,6.2178,8643
USDCNH.FXCM,20121114,6.2166,6.2097,6.2176,6.209,6.2201,6.2143,6.2203,6.2117,7426
USDCNH.FXCM,20121115,6.2097,6.2274,6.232,6.2053,6.2143,6.2351,6.2386,6.2131,9167
USDCNH.FXCM,20121116,6.2274,6.2399,6.2436,6.2253,6.2351,6.2434,6.246,6.2295,8608
USDCNH.FXCM,20121119,6.2399,6.2292,6.2399,6.2271,6.2434,6.2326,6.2434,6.2308,4272
USDCNH.FXCM,20121120,6.2292,6.2318,6.2333,6.2269,6.2326,6.2352,6.2359,6.2294,8640
USDCNH.FXCM,20121121,6.2318,6.2315,6.2345,6.229,6.2352,6.2349,6.237,6.2317,7752
USDCNH.FXCM,20121122,6.2315,6.2271,6.2316,6.2254,6.2349,6.2326,6.2357,6.2302,6619
USDCNH.FXCM,20121123,6.2271,6.2245,6.2295,6.2234,6.2326,6.2279,6.233,6.2266,5930
USDCNH.FXCM,20121126,6.2245,6.2245,6.2282,6.2208,6.2279,6.2279,6.232,6.2259,6427
USDCNH.FXCM,20121127,6.2245,6.2232,6.2259,6.2189,6.2279,6.2266,6.2336,6.222,9221
USDCNH.FXCM,20121128,6.2232,6.221,6.2276,6.219,6.2266,6.2247,6.2307,6.2234,9041
USDCNH.FXCM,20121129,6.221,6.2049,6.2224,6.2013,6.2247,6.2119,6.2268,6.2071,9318
USDCNH.FXCM,20121130,6.2049,6.2092,6.2152,6.202,6.2119,6.2147,6.2221,6.205,7954
USDCNH.FXCM,20121203,6.2092,6.2047,6.2163,6.2036,6.2147,6.2184,6.221,6.2127,7544
USDCNH.FXCM,20121204,6.2047,6.2055,6.2129,6.198,6.2184,6.2089,6.2243,6.2081,7556
USDCNH.FXCM,20121205,6.2055,6.2088,6.2148,6.203,6.2089,6.2123,6.2176,6.2058,8575
USDCNH.FXCM,20121206,6.2088,6.21,6.2146,6.2053,6.2123,6.2135,6.218,6.2086,9172
USDCNH.FXCM,20121207,6.21,6.2082,6.2118,6.2065,6.2135,6.2117,6.2152,6.2091,6782
USDCNH.FXCM,20121210,6.2082,6.2078,6.2113,6.2014,6.2117,6.2112,6.2206,6.2049,5968
USDCNH.FXCM,20121211,6.2078,6.2229,6.2251,6.2027,6.2112,6.2282,6.2295,6.211,7241
USDCNH.FXCM,20121212,6.2229,6.2221,6.2272,6.2206,6.2282,6.2255,6.23,6.2244,8014
USDCNH.FXCM,20121213,6.2221,6.2177,6.2275,6.2151,6.2255,6.223,6.2299,6.2179,8964
USDCNH.FXCM,20121214,6.2177,6.2126,6.2234,6.2049,6.223,6.2211,6.2366,6.2183,8489
USDCNH.FXCM,20121217,6.2126,6.213,6.2172,6.2029,6.2211,6.2181,6.2221,6.2141,6538
USDCNH.FXCM,20121218,6.213,6.2066,6.2133,6.1985,6.2181,6.2101,6.2222,6.2089,5913
USDCNH.FXCM,20121219,6.2066,6.2038,6.2071,6.198,6.2101,6.2073,6.2152,6.2056,6548
USDCNH.FXCM,20121220,6.2038,6.2099,6.214,6.2007,6.2073,6.2149,6.2184,6.2061,7970
USDCNH.FXCM,20121221,6.2099,6.2202,6.2247,6.2084,6.2149,6.2243,6.2317,6.2145,10671
USDCNH.FXCM,20121226,6.2202,6.2281,6.2303,6.2202,6.2243,6.2324,6.2364,6.2243,3974
USDCNH.FXCM,20121227,6.2281,6.2174,6.232,6.2135,6.2324,6.2298,6.2408,6.2277,7608
USDCNH.FXCM,20121228,6.2174,6.2231,6.2291,6.2152,6.2298,6.2295,6.2342,6.2237,6758
USDCNH.FXCM,20121231,6.2231,6.2218,6.2231,6.2165,6.2295,6.2248,6.2332,6.2206,4373
USDCNH.FXCM,20130102,6.2218,6.2032,6.2218,6.1999,6.2248,6.2075,6.2248,6.2024,7624
USDCNH.FXCM,20130103,6.2032,6.2106,6.2136,6.2028,6.2075,6.2168,6.2178,6.206,9279
USDCNH.FXCM,20130104,6.2106,6.2084,6.2162,6.2066,6.2168,6.2119,6.2271,6.2118,9640
USDCNH.FXCM,20130107,6.2084,6.2075,6.2138,6.2064,6.2119,6.2118,6.2164,6.2097,7330
USDCNH.FXCM,20130108,6.2075,6.2036,6.2092,6.203,6.2118,6.2082,6.2124,6.2059,8132
USDCNH.FXCM,20130109,6.2036,6.1981,6.2049,6.198,6.2082,6.2015,6.2092,6.2006,8303
USDCNH.FXCM,20130110,6.1981,6.1845,6.2035,6.1816,6.2015,6.1879,6.2118,6.1841,10659
USDCNH.FXCM,20130111,6.1845,6.1824,6.1876,6.1731,6.1879,6.1858,6.1925,6.1769,10973
USDCNH.FXCM,20130114,6.1824,6.1808,6.1865,6.18,6.1858,6.1851,6.1892,6.1834,5674
USDCNH.FXCM,20130115,6.1808,6.19,6.1919,6.1793,6.1851,6.1935,6.195,6.1845,11005
USDCNH.FXCM,20130116,6.19,6.1852,6.1958,6.1787,6.1935,6.1887,6.1989,6.1863,10926
USDCNH.FXCM,20130117,6.1852,6.1823,6.1898,6.178,6.1887,6.1857,6.1922,6.1844,10446
USDCNH.FXCM,20130118,6.1823,6.1891,6.1907,6.1819,6.1857,6.1926,6.1932,6.1854,9998
USDCNH.FXCM,20130121,6.1891,6.1933,6.1951,6.1891,6.1926,6.1967,6.1976,6.1926,3717
USDCNH.FXCM,20130122,6.1933,6.1943,6.1991,6.193,6.1967,6.1977,6.2016,6.1965,9137
USDCNH.FXCM,20130123,6.1943,6.1989,6.2043,6.1941,6.1977,6.2023,6.2068,6.1977,8065
USDCNH.FXCM,20130124,6.1989,6.2032,6.2064,6.1988,6.2023,6.2066,6.2088,6.2023,8591
USDCNH.FXCM,20130125,6.2032,6.2216,6.225,6.2029,6.2066,6.2253,6.2289,6.2064,10999
USDCNH.FXCM,20130128,6.2216,6.2328,6.2336,6.2169,6.2253,6.2362,6.2367,6.2219,8051
USDCNH.FXCM,20130129,6.2328,6.2166,6.2329,6.2077,6.2362,6.22,6.2383,6.2176,10575
USDCNH.FXCM,20130130,6.2166,6.2105,6.218,6.2091,6.22,6.2139,6.2214,6.212,10073
USDCNH.FXCM,20130131,6.2105,6.2085,6.2149,6.2035,6.2139,6.2119,6.2173,6.2101,9065
USDCNH.FXCM,20130201,6.2085,6.2087,6.2169,6.2012,6.2119,6.2121,6.2194,6.2099,11656
USDCNH.FXCM,20130203,6.2087,6.2008,6.2087,6.199,6.2121,6.2138,6.2148,6.2121,74
USDCNH.FXCM,20130204,6.2008,6.2157,6.2171,6.197,6.2138,6.2192,6.2198,6.2115,8339
USDCNH.FXCM,20130205,6.2157,6.2113,6.2197,6.2112,6.2192,6.2147,6.2225,6.2146,6752
USDCNH.FXCM,20130206,6.2113,6.2141,6.2178,6.2111,6.2147,6.2175,6.2198,6.2142,4878
USDCNH.FXCM,20130207,6.2141,6.2218,6.2247,6.2126,6.2175,6.2265,6.2296,6.2175,1341
USDCNH.FXCM,20130208,6.2218,6.2174,6.2269,6.2162,6.2265,6.2234,6.2407,6.2187,1766
USDCNH.FXCM,20130211,6.2174,6.2191,6.2228,6.2148,6.2234,6.2235,6.2351,6.2216,827
USDCNH.FXCM,20130212,6.2191,6.2173,6.2248,6.2048,6.2235,6.2207,6.2271,6.2202,517
USDCNH.FXCM,20130213,6.2173,6.2201,6.2216,6.2169,6.2207,6.2235,6.2244,6.2203,640
USDCNH.FXCM,20130214,6.2201,6.2184,6.2209,6.2121,6.2235,6.2218,6.2315,6.2202,632
USDCNH.FXCM,20130215,6.2184,6.2164,6.2202,6.2157,6.2218,6.2238,6.2252,6.2175,818
USDCNH.FXCM,20130218,6.2164,6.2309,6.2329,6.203,6.2238,6.2343,6.2349,6.2199,898
USDCNH.FXCM,20130219,6.2309,6.2363,6.2417,6.2277,6.2343,6.2398,6.2434,6.2324,1037
USDCNH.FXCM,20130220,6.2363,6.2367,6.2389,6.2198,6.2398,6.2402,6.2417,6.2339,924
USDCNH.FXCM,20130221,6.2367,6.2408,6.2434,6.2359,6.2402,6.2443,6.2556,6.2381,829
USDCNH.FXCM,20130222,6.2408,6.2319,6.2423,6.2319,6.2443,6.237,6.245,6.2343,1032
USDCNH.FXCM,20130224,6.2319,6.2321,6.2321,6.2319,6.237,6.2355,6.237,6.2355,1
USDCNH.FXCM,20130225,6.2321,6.2303,6.2376,6.2278,6.2355,6.2349,6.2402,6.2292,1439
USDCNH.FXCM,20130226,6.2303,6.2248,6.2333,6.2238,6.2349,6.2304,6.2376,6.2265,1575
USDCNH.FXCM,20130227,6.2248,6.2196,6.227,6.2103,6.2304,6.2235,6.2304,6.2215,1303
USDCNH.FXCM,20130228,6.2196,6.2177,6.2211,6.2162,6.2235,6.2238,6.2245,6.2186,1348
USDCNH.FXCM,20130301,6.2177,6.2116,6.2213,6.2105,6.2238,6.2296,6.2319,6.2164,1269
USDCNH.FXCM,20130303,6.2116,6.2181,6.2182,6.21,6.2296,6.2231,6.232,6.2229,46
USDCNH.FXCM,20130304,6.2181,6.2225,6.2252,6.208,6.2231,6.2264,6.233,6.2218,1207
USDCNH.FXCM,20130305,6.2225,6.2141,6.2232,6.206,6.2264,6.2189,6.228,6.2161,1280
USDCNH.FXCM,20130306,6.2141,6.2079,6.216,6.1986,6.2189,6.2127,6.2216,6.2085,1127
USDCNH.FXCM,20130307,6.2079,6.1994,6.2127,6.1925,6.2127,6.2056,6.216,6.2036,1263
USDCNH.FXCM,20130308,6.1994,6.1969,6.2057,6.1954,6.2056,6.2149,6.2168,6.2024,1672
USDCNH.FXCM,20130311,6.1969,6.2013,6.2083,6.1908,6.2149,6.2075,6.2149,6.2043,826
USDCNH.FXCM,20130312,6.2013,6.2033,6.2098,6.1993,6.2075,6.2081,6.2122,6.2048,873
USDCNH.FXCM,20130313,6.2033,6.209,6.211,6.1984,6.2081,6.2138,6.2198,6.2074,857
USDCNH.FXCM,20130314,6.209,6.2057,6.2146,6.2027,6.2138,6.2125,6.2201,6.2073,1033
USDCNH.FXCM,20130315,6.2057,6.1936,6.2098,6.191,6.2125,6.2094,6.2181,6.2037,839
USDCNH.FXCM,20130317,6.1936,6.1995,6.1995,6.1936,6.2094,6.2115,6.2115,6.2094,1
USDCNH.FXCM,20130318,6.1995,6.2051,6.2102,6.1872,6.2115,6.2099,6.2197,6.2026,839
USDCNH.FXCM,20130319,6.2051,6.2103,6.2138,6.1996,6.2099,6.2151,6.2207,6.2065,1248
USDCNH.FXCM,20130320,6.2103,6.2044,6.2134,6.2009,6.2151,6.2083,6.2188,6.2067,1130
USDCNH.FXCM,20130321,6.2044,6.2032,6.2089,6.1942,6.2083,6.2071,6.2164,6.2046,991
USDCNH.FXCM,20130322,6.2032,6.1972,6.206,6.1928,6.2071,6.2107,6.2192,6.2031,771
USDCNH.FXCM,20130324,6.1972,6.1999,6.1999,6.1972,6.2107,6.2079,6.2107,6.2079,2
USDCNH.FXCM,20130325,6.1999,6.2023,6.2046,6.1932,6.2079,6.2084,6.215,6.2019,804
USDCNH.FXCM,20130326,6.2023,6.2024,6.2047,6.1912,6.2084,6.2072,6.2126,6.2046,731
USDCNH.FXCM,20130327,6.2024,6.208,6.2109,6.1988,6.2072,6.2141,6.2142,6.2053,997
USDCNH.FXCM,20130328,6.208,6.2039,6.2115,6.1958,6.2141,6.21,6.2172,6.2081,639
USDCNH.FXCM,20130329,6.2039,6.1964,6.2066,6.1964,6.21,6.2189,6.2189,6.205,291
USDCNH.FXCM,20130331,6.1964,6.1889,6.1964,6.1889,6.2189,6.2186,6.2189,6.2186,1
USDCNH.FXCM,20130401,6.1889,6.2001,6.2042,6.1889,6.2186,6.204,6.2233,6.2038,286
USDCNH.FXCM,20130402,6.2001,6.1915,6.201,6.1899,6.204,6.1977,6.2078,6.1935,902
USDCNH.FXCM,20130403,6.1915,6.1939,6.1975,6.1834,6.1977,6.1978,6.2048,6.1947,590
USDCNH.FXCM,20130404,6.1939,6.1953,6.203,6.1887,6.1978,6.1998,6.206,6.1967,712
USDCNH.FXCM,20130405,6.1953,6.1888,6.202,6.1866,6.1998,6.2068,6.213,6.1993,622
USDCNH.FXCM,20130408,6.1888,6.1949,6.2025,6.1887,6.2068,6.2011,6.21,6.1962,859
USDCNH.FXCM,20130409,6.1949,6.1875,6.1975,6.1875,6.2011,6.1943,6.2022,6.1925,853
USDCNH.FXCM,20130410,6.1875,6.1839,6.1893,6.1815,6.1943,6.19,6.1949,6.1854,724
USDCNH.FXCM,20130411,6.1839,6.1823,6.1891,6.1805,6.19,6.1884,6.1968,6.1847,936
USDCNH.FXCM,20130412,6.1823,6.1774,6.1882,6.1774,6.1884,6.1954,6.1993,6.185,918
USDCNH.FXCM,20130414,6.1774,6.1814,6.1814,6.1772,6.1954,6.1894,6.1954,6.1894,3
USDCNH.FXCM,20130415,6.1814,6.1912,6.1939,6.1732,6.1894,6.1968,6.1988,6.1844,1084
USDCNH.FXCM,20130416,6.1912,6.1835,6.1937,6.176,6.1968,6.1878,6.2049,6.186,1008
USDCNH.FXCM,20130417,6.1835,6.1749,6.1838,6.1743,6.1878,6.181,6.1879,6.1765,1944
USDCNH.FXCM,20130418,6.1749,6.1743,6.1806,6.1684,6.181,6.1782,6.1842,6.1716,1408
USDCNH.FXCM,20130419,6.1743,6.1774,6.1802,6.1695,6.1782,6.1842,6.1884,6.1744,1007
USDCNH.FXCM,20130421,6.1774,6.1739,6.1774,6.1739,6.1842,6.1804,6.1842,6.1804,1
USDCNH.FXCM,20130422,6.1739,6.1768,6.1807,6.1699,6.1804,6.1807,6.1913,6.1761,1398
USDCNH.FXCM,20130423,6.1768,6.1761,6.1792,6.1681,6.1807,6.1823,6.1895,6.1766,1212
USDCNH.FXCM,20130424,6.1761,6.1668,6.1779,6.1606,6.1823,6.1752,6.1839,6.1714,1284
USDCNH.FXCM,20130425,6.1668,6.164,6.1719,6.1617,6.1752,6.1688,6.1779,6.1667,921
USDCNH.FXCM,20130426,6.164,6.1625,6.1665,6.1591,6.1688,6.1693,6.1735,6.1628,1043
USDCNH.FXCM,20130429,6.1625,6.1581,6.1657,6.1555,6.1693,6.1642,6.1796,6.1621,589
USDCNH.FXCM,20130430,6.1581,6.1602,6.1645,6.1559,6.1642,6.165,6.1678,6.1619,845
USDCNH.FXCM,20130501,6.1602,6.1599,6.1621,6.1564,6.165,6.1658,6.1678,6.1614,349
USDCNH.FXCM,20130502,6.1599,6.1575,6.1609,6.1436,6.1658,6.1637,6.1662,6.1569,995
USDCNH.FXCM,20130503,6.1575,6.1511,6.1606,6.145,6.1637,6.1579,6.1659,6.1537,1099
USDCNH.FXCM,20130506,6.1511,6.1733,6.1906,6.1458,6.1579,6.1794,6.1937,6.1524,2106
USDCNH.FXCM,20130507,6.1733,6.1529,6.1775,6.1529,6.1794,6.1591,6.1805,6.1566,1896
USDCNH.FXCM,20130508,6.1529,6.1348,6.1554,6.1335,6.1591,6.1409,6.1605,6.1369,1213
USDCNH.FXCM,20130509,6.1348,6.1396,6.1417,6.124,6.1409,6.1449,6.1467,6.1353,1067
USDCNH.FXCM,20130510,6.1396,6.1442,6.1574,6.1294,6.1449,6.1622,6.1622,6.1371,1666
USDCNH.FXCM,20130512,6.1442,6.1488,6.1488,6.1442,6.1622,6.1528,6.1622,6.1528,3
USDCNH.FXCM,20130513,6.1488,6.1404,6.1539,6.1391,6.1528,6.1443,6.1578,6.1434,1530
USDCNH.FXCM,20130514,6.1404,6.1415,6.1431,6.133,6.1443,6.1445,6.1489,6.1394,1816
USDCNH.FXCM,20130515,6.1415,6.141,6.1462,6.1311,6.1445,6.1458,6.1525,6.1429,1589
USDCNH.FXCM,20130516,6.141,6.1428,6.1485,6.1374,6.1458,6.1476,6.1522,6.1416,1641
USDCNH.FXCM,20130517,6.1428,6.1373,6.1461,6.1373,6.1476,6.1553,6.1554,6.1404,1198
USDCNH.FXCM,20130519,6.1373,6.14096,6.14097,6.1299,6.1553,6.14826,6.1553,6.14825,11
USDCNH.FXCM,20130520,6.14096,6.13296,6.14446,6.1294,6.14826,6.13676,6.15157,6.13536,2645
USDCNH.FXCM,20130521,6.13296,6.13027,6.13665,6.12308,6.13676,6.13467,6.1402,6.12588,2970
USDCNH.FXCM,20130522,6.13027,6.13313,6.13415,6.1215,6.13467,6.13693,6.1383,6.12532,3644
USDCNH.FXCM,20130523,6.13313,6.1272,6.13917,6.12245,6.13693,6.1319,6.14194,6.12989,3566
USDCNH.FXCM,20130524,6.1272,6.11889,6.12805,6.11748,6.1319,6.12809,6.13243,6.12308,3090
USDCNH.FXCM,20130526,6.11889,6.1195,6.1195,6.11889,6.12809,6.1275,6.12809,6.1275,1
USDCNH.FXCM,20130527,6.1195,6.11168,6.12208,6.11066,6.1275,6.11728,6.1345,6.11558,1888
USDCNH.FXCM,20130528,6.11168,6.11935,6.12067,6.1102,6.11728,6.12375,6.12397,6.11663,2769
USDCNH.FXCM,20130529,6.11935,6.13022,6.1364,6.11429,6.12375,6.13522,6.1382,6.1234,3647
USDCNH.FXCM,20130530,6.13022,6.13362,6.13566,6.1235,6.13522,6.13802,6.14811,6.12942,3634
USDCNH.FXCM,20130531,6.13362,6.14469,6.155,6.1288,6.13802,6.15269,6.1584,6.13206,4399
USDCNH.FXCM,20130602,6.14469,6.14001,6.14469,6.14001,6.15269,6.15601,6.15602,6.15269,5
USDCNH.FXCM,20130603,6.14001,6.12458,6.1473,6.1224,6.15601,6.13098,6.15639,6.12736,3132
USDCNH.FXCM,20130604,6.12458,6.12737,6.13404,6.1138,6.13098,6.13117,6.1374,6.12645,2968
USDCNH.FXCM,20130605,6.12737,6.1252,6.1306,6.1186,6.13117,6.1319,6.13395,6.1269,3162
USDCNH.FXCM,20130606,6.1252,6.12444,6.1331,6.12354,6.1319,6.12928,6.13835,6.1283,3645
USDCNH.FXCM,20130607,6.12444,6.1283,6.14355,6.1208,6.12928,6.146,6.14958,6.12494,4095
USDCNH.FXCM,20130610,6.1283,6.14661,6.14965,6.13168,6.146,6.15145,6.15476,6.14326,3536
USDCNH.FXCM,20130611,6.14661,6.14308,6.1522,6.1395,6.15145,6.14898,6.15492,6.14384,3677
USDCNH.FXCM,20130612,6.14308,6.14262,6.14401,6.1369,6.14898,6.14888,6.15034,6.141,2352
USDCNH.FXCM,20130613,6.14262,6.1371,6.14818,6.1337,6.14888,6.14194,6.1516,6.1399,3513
USDCNH.FXCM,20130614,6.1371,6.1291,6.1385,6.12538,6.14194,6.1394,6.1479,6.13197,2947
USDCNH.FXCM,20130617,6.1291,6.1272,6.13304,6.1219,6.1394,6.1345,6.1435,6.12846,2229
USDCNH.FXCM,20130618,6.1272,6.1334,6.13669,6.1263,6.1345,6.1402,6.1405,6.1297,3069
USDCNH.FXCM,20130619,6.1334,6.1302,6.13682,6.11851,6.1402,6.136,6.1403,6.12448,2780
USDCNH.FXCM,20130620,6.1302,6.1231,6.13548,6.1231,6.136,6.1349,6.13795,6.12653,4159
USDCNH.FXCM,20130621,6.1231,6.127,6.1348,6.1219,6.1349,6.1357,6.13918,6.12995,3102
USDCNH.FXCM,20130623,6.127,6.12951,6.12952,6.1216,6.1357,6.13551,6.1435,6.1355,9
USDCNH.FXCM,20130624,6.12951,6.13668,6.14311,6.1216,6.13551,6.14453,6.1458,6.13403,3384
USDCNH.FXCM,20130625,6.13668,6.13772,6.14524,6.13361,6.14453,6.1442,6.14812,6.13937,3924
USDCNH.FXCM,20130626,6.13772,6.1427,6.15037,6.13675,6.1442,6.1495,6.1533,6.14191,3626
USDCNH.FXCM,20130627,6.1427,6.14137,6.14862,6.14135,6.1495,6.14785,6.15549,6.14568,2952
USDCNH.FXCM,20130628,6.14137,6.1288,6.14509,6.12475,6.14785,6.1451,6.1502,6.13204,5587
