ts_code,trade_date,fd_share,fund_type,market
159632.SZ,20240326,510072.064,ETF,SZ
159632.SZ,20240327,510072.064,ETF,SZ
159632.SZ,20240328,510172.064,ETF,SZ
159632.SZ,20240329,510172.064,ETF,SZ
159632.SZ,20240331,510172.064,ETF,SZ
159632.SZ,20240401,510172.064,ETF,SZ
159632.SZ,20240402,510372.064,ETF,SZ
159632.SZ,20240403,510372.064,ETF,SZ
159632.SZ,20240408,510872.064,ETF,SZ
159632.SZ,20240409,511372.064,ETF,SZ
159632.SZ,20240410,511872.064,ETF,SZ
159632.SZ,20240411,512072.064,ETF,SZ
159632.SZ,20240412,512172.064,ETF,SZ
159632.SZ,20240415,512272.064,ETF,SZ
159632.SZ,20240416,510972.064,ETF,SZ
159632.SZ,20240417,508472.064,ETF,SZ
159632.SZ,20240418,507472.064,ETF,SZ
159632.SZ,20240419,507572.064,ETF,SZ
159632.SZ,20240422,507672.064,ETF,SZ
159632.SZ,20240423,502672.064,ETF,SZ
159632.SZ,20240424,499272.064,ETF,SZ
159632.SZ,20240425,499372.064,ETF,SZ
159632.SZ,20240426,499372.064,ETF,SZ
159632.SZ,20240429,496372.064,ETF,SZ
159632.SZ,20240430,496372.064,ETF,SZ
159632.SZ,20240506,496372.064,ETF,SZ
159632.SZ,20240507,496372.064,ETF,SZ
159632.SZ,20240508,496372.064,ETF,SZ
159632.SZ,20240509,496372.064,ETF,SZ
159632.SZ,20240510,496372.064,ETF,SZ
159632.SZ,20240513,496372.064,ETF,SZ
159632.SZ,20240514,488172.064,ETF,SZ
159632.SZ,20240515,488172.064,ETF,SZ
159632.SZ,20240516,488172.064,ETF,SZ
159632.SZ,20240517,488172.064,ETF,SZ
159632.SZ,20240520,488172.064,ETF,SZ
159632.SZ,20240521,486572.064,ETF,SZ
159632.SZ,20240522,486672.064,ETF,SZ
159632.SZ,20240523,476372.064,ETF,SZ
159632.SZ,20240524,476372.064,ETF,SZ
159632.SZ,20240527,476372.064,ETF,SZ
159632.SZ,20240528,476372.064,ETF,SZ
159632.SZ,20240529,476372.064,ETF,SZ
159632.SZ,20240530,465272.064,ETF,SZ
159632.SZ,20240531,465272.064,ETF,SZ
159632.SZ,20240603,465272.064,ETF,SZ
159632.SZ,20240604,465272.064,ETF,SZ
159632.SZ,20240605,465272.064,ETF,SZ
159632.SZ,20240606,465272.064,ETF,SZ
159632.SZ,20240607,455972.064,ETF,SZ
159632.SZ,20240611,460472.064,ETF,SZ
159632.SZ,20240612,461972.064,ETF,SZ
159632.SZ,20240613,467672.064,ETF,SZ
159632.SZ,20240614,472472.064,ETF,SZ
159632.SZ,20240617,475672.064,ETF,SZ
159632.SZ,20240618,478872.064,ETF,SZ
159632.SZ,20240619,484872.064,ETF,SZ
159632.SZ,20240620,484872.064,ETF,SZ
159632.SZ,20240621,490872.064,ETF,SZ
159632.SZ,20240624,496872.064,ETF,SZ
159632.SZ,20240625,498872.064,ETF,SZ
159632.SZ,20240626,500872.064,ETF,SZ
159632.SZ,20240627,501872.064,ETF,SZ
159632.SZ,20240628,502872.064,ETF,SZ
159632.SZ,20240630,503872.064,ETF,SZ
159632.SZ,20240701,503872.064,ETF,SZ
159632.SZ,20240702,504872.064,ETF,SZ
159632.SZ,20240703,505172.064,ETF,SZ
159632.SZ,20240704,505472.064,ETF,SZ
159632.SZ,20240705,505472.064,ETF,SZ
159632.SZ,20240708,505772.064,ETF,SZ
159632.SZ,20240709,506072.064,ETF,SZ
159632.SZ,20240710,506372.064,ETF,SZ
159632.SZ,20240711,506672.064,ETF,SZ
159632.SZ,20240712,506972.064,ETF,SZ
159632.SZ,20240715,507272.064,ETF,SZ
159632.SZ,20240716,507572.064,ETF,SZ
159632.SZ,20240717,507872.064,ETF,SZ
159632.SZ,20240718,508172.064,ETF,SZ
159632.SZ,20240719,508472.064,ETF,SZ
159632.SZ,20240722,508772.064,ETF,SZ
159632.SZ,20240723,509072.064,ETF,SZ
159632.SZ,20240724,509372.064,ETF,SZ
159632.SZ,20240725,509672.064,ETF,SZ
159632.SZ,20240726,509972.064,ETF,SZ
159632.SZ,20240729,510272.064,ETF,SZ
159632.SZ,20240730,510572.064,ETF,SZ
159632.SZ,20240731,510872.064,ETF,SZ
159632.SZ,20240801,511172.064,ETF,SZ
159632.SZ,20240802,511472.064,ETF,SZ
159632.SZ,20240805,511572.064,ETF,SZ
159632.SZ,20240806,511672.064,ETF,SZ
159632.SZ,20240807,511772.064,ETF,SZ
159632.SZ,20240808,511872.064,ETF,SZ
159632.SZ,20240809,510972.064,ETF,SZ
159632.SZ,20240812,507072.064,ETF,SZ
159632.SZ,20240813,503172.064,ETF,SZ
159632.SZ,20240814,503272.064,ETF,SZ
159632.SZ,20240815,503372.064,ETF,SZ
159632.SZ,20240816,503472.064,ETF,SZ
159632.SZ,20240819,503572.064,ETF,SZ
159632.SZ,20240820,503672.064,ETF,SZ
159632.SZ,20240821,503772.064,ETF,SZ
159632.SZ,20240822,503872.064,ETF,SZ
159632.SZ,20240823,503972.064,ETF,SZ
159632.SZ,20240826,504072.064,ETF,SZ
159632.SZ,20240827,504172.064,ETF,SZ
159632.SZ,20240828,504272.064,ETF,SZ
159632.SZ,20240829,504372.064,ETF,SZ
159632.SZ,20240830,504472.064,ETF,SZ
159632.SZ,20240902,504572.064,ETF,SZ
159632.SZ,20240903,504572.064,ETF,SZ
159632.SZ,20240904,504672.064,ETF,SZ
159632.SZ,20240905,501772.064,ETF,SZ
159632.SZ,20240906,501872.064,ETF,SZ
159632.SZ,20240909,501972.064,ETF,SZ
159632.SZ,20240910,501972.064,ETF,SZ
159632.SZ,20240911,502072.064,ETF,SZ
159632.SZ,20240912,502172.064,ETF,SZ
159632.SZ,20240913,502272.064,ETF,SZ
159632.SZ,20240918,502372.064,ETF,SZ
159632.SZ,20240919,502472.064,ETF,SZ
159632.SZ,20240920,502572.064,ETF,SZ
159632.SZ,20240923,502672.064,ETF,SZ
159632.SZ,20240924,502772.064,ETF,SZ
159632.SZ,20240925,502872.064,ETF,SZ
159632.SZ,20240926,502972.064,ETF,SZ
159632.SZ,20240927,503072.064,ETF,SZ
159632.SZ,20240930,503372.064,ETF,SZ
