日期,纳指ETF,红利低波ETF,沪深300ETF,黄金ETF,国债ETF
2019-04-22,0.5355321,0.6352581883138254,3.5302711612314,2.772,113.8405357
2019-04-29,0.5625186,0.6075997217675686,3.4221747328442,2.769,113.65607850528
2019-05-06,0.5451273,0.5842975737360762,3.2279526948476,2.793,113.91216010552
2019-05-13,0.5355321,0.5881038664916428,3.2094972070742,2.826,114.28990499476
2019-05-20,0.5389304,0.5764910082179849,3.1690709005229,2.835,114.3791902
2019-05-27,0.5233382,0.5837641323496174,3.192799385,2.858,114.25948917251
2019-06-03,0.5073462,0.5856228268930516,3.1989512140608,2.914,114.79127548411
2019-06-10,0.533733,0.5837410285359594,3.1761015625318,2.953,114.72455690627
2019-06-17,0.5365316,0.5841865494977809,3.2279526948476,2.983,114.79814357301
2019-06-24,0.5511243,0.6024841596254816,3.3887790883018,3.101,114.94924152871
2019-07-01,0.5545226,0.6088105844073196,3.4749046979111,3.034,114.97573272873
2019-07-08,0.5551223,0.5996350573854082,3.3668082695239,3.109,115.29853290681
2019-07-15,0.567716,0.6010820196890498,3.4002039140663,3.123,115.33777912906
2019-07-22,0.5605196,0.5978485707358973,3.367687102,3.153,115.42510197359
2019-07-29,0.5729134,0.6067610291139499,3.4327207258576,3.139,115.43000775137
2019-08-05,0.5575211,0.5817881072439085,3.2824403254168,3.289,116.06089077418
2019-08-12,0.5643177,0.5805236069453633,3.3008958131902,3.382,116.40429521894
2019-08-19,0.5613192,0.5910981062110162,3.3914155865551,3.402,116.0039838
2019-08-26,0.5551223,0.5854980081764968,3.3694447677772,3.52,116.02949379637
2019-09-02,0.5667165,0.5904613467010486,3.4309630603553,3.496,115.92254784072
2019-09-09,0.5803097,0.6040992179150771,3.5478478162537,3.442,116.19923370764
2019-09-16,0.5739129,0.606387507772679,3.5364229904892,3.407,115.95688828519
2019-09-23,0.5763117,0.5948657618341826,3.4784200289156,3.441,116.09915584088
2019-09-30,0.5665166,0.5863190557162462,3.4002039140663,3.396,116.16783672983
2019-10-14,0.5733132,0.6104189004519232,3.5241193319736,3.356,116.03243726304
2019-10-21,0.5761118,0.6004385663697581,3.4626010393955,3.369,115.79401646282
2019-10-28,0.5861068,0.6040219436502764,3.5030273459468,3.395,115.80284686283
2019-11-04,0.5951023,0.6025393569127869,3.5496054817559,3.383,115.73318481832
2019-11-11,0.5953022,0.5924487590323151,3.4863295236756,3.266,116.00104028523
2019-11-18,0.6052972,0.59092922556724,3.4898448546801,3.269,116.40233290783
2019-11-25,0.6080958,0.6009290017265587,3.459085708,3.264,116.33561432999
2019-12-02,0.623688,0.5963573818237627,3.4230535655953,3.269,116.69275495254
2019-12-09,0.6168914,0.6032998211189443,3.474025865,3.275,116.55048739686
2019-12-16,0.6254871,0.6137387925418375,3.5535450060349,3.294,116.50829770793
2019-12-23,0.633683,0.6111473099329676,3.5392593979704,3.313,116.78302126374
2019-12-30,0.641679,0.6275301273265033,3.6383658039176,3.361,117.38250730874
2020-01-06,0.6420788,0.6342448172669655,3.681222628,3.497,117.14114304185
2020-01-13,0.6714641,0.6352008501699924,3.7517578179293,3.418,117.44333895324
2020-01-20,0.6844576,0.6265735277261602,3.7330079573447,3.405,117.55617184223
